image_count, train_elapsed, train_interval, content_loss, style_loss, total_loss, reporting_line, train_completion, total_images, train_eta, train_left, delta_time
46133, 878.9197719097137, 1.0100421905517578, 319377, 111108, 430485, 855, 0.46153307455280324, 99956, 1904.3483996490006, 1025.4286277392869, 0.0010236289267275822
46187, 879.9272236824036, 1.0074517726898193, 319385, 111109, 430493, 856, 0.46207331225739323, 99956, 1904.302196947157, 1024.3749732647534, 0.0010275259009068227
46241, 880.9361546039581, 1.0089309215545654, 319387, 111102, 430489, 857, 0.4626135499619833, 99956, 1904.2592995305733, 1023.3231449266152, 0.00102680011283951
46295, 881.9443447589874, 1.0081901550292969, 319328, 111086, 430415, 858, 0.4631537876665733, 99956, 1904.2149027914322, 1022.2705580324448, 0.0010285967823447928
46349, 882.9563021659851, 1.0119574069976807, 319297, 111058, 430355, 859, 0.46369402537116333, 99956, 1904.178733938234, 1021.2224317722489, 0.0010252924257284635
46403, 883.9675159454346, 1.011213779449463, 319202, 111063, 430265, 860, 0.46423426307575333, 99956, 1904.14104742887, 1020.1735314834355, 0.0010271026724247845
46457, 884.9756889343262, 1.0081729888916016, 319127, 111047, 430175, 861, 0.4647745007803433, 99956, 1904.0969060231937, 1019.1212170888675, 0.0010315052901223032
46511, 885.9852032661438, 1.009514331817627, 319082, 111030, 430112, 862, 0.4653147384849334, 99956, 1904.0557497725413, 1018.0705465063975, 0.001030957421798484
46565, 886.9939641952515, 1.008760929107666, 319028, 111025, 430053, 863, 0.4658549761895234, 99956, 1904.013071729852, 1017.0191075346006, 0.001032776142483427
46619, 888.0040903091431, 1.0101261138916016, 319038, 111024, 430062, 864, 0.4663952138941134, 99956, 1903.9734196559493, 1015.9693293468063, 0.001032210879832074
46673, 889.0092172622681, 1.005126953125, 319050, 111013, 430063, 865, 0.4669354515987034, 99956, 1903.923153014961, 1014.9139357526929, 0.0010388045816225322
46727, 890.0152254104614, 1.0060081481933594, 319049, 110994, 430043, 866, 0.4674756893032935, 99956, 1903.874887562396, 1013.8596621519346, 0.001038781283436041
46781, 891.0232076644897, 1.0079822540283203, 319051, 110999, 430050, 867, 0.46801592700788347, 99956, 1903.8309515681951, 1012.8077439037054, 0.0010375383176765007
46835, 892.0282416343689, 1.0050339698791504, 318964, 110983, 429947, 868, 0.46855616471247347, 99956, 1903.780824614177, 1011.752582979808, 0.0010418175909975291
46889, 893.0362434387207, 1.0080018043518066, 318889, 110986, 429875, 869, 0.4690964024170635, 99956, 1903.7371398230025, 1010.7008963842818, 0.0010394701364920822
46943, 894.0488498210907, 1.0126063823699951, 318925, 110989, 429915, 870, 0.4696366401216535, 99956, 1903.7033600902573, 1009.6545102691666, 0.0010353073979241234
46997, 895.0577557086945, 1.0089058876037598, 318855, 110968, 429823, 871, 0.47017687782624357, 99956, 1903.6617875527854, 1008.604031844091, 0.0010404335486954297
47051, 896.0676717758179, 1.009916067123413, 318854, 110963, 429818, 872, 0.47071711553083356, 99956, 1903.622456483893, 1007.5547847080752, 0.0010402963927255149
47105, 897.0757789611816, 1.0081071853637695, 318822, 110965, 429788, 873, 0.47125735323542356, 99956, 1903.579377175329, 1006.5035982141474, 0.0010433045526476725
47159, 898.0875623226166, 1.0117833614349365, 318765, 110940, 429706, 874, 0.4717975909400136, 99956, 1903.5441883737878, 1005.4566260511713, 0.0010402070741065694
47213, 899.0934512615204, 1.0058889389038086, 318708, 110938, 429647, 875, 0.4723378286446036, 99956, 1903.49660081538, 1004.4031495538595, 0.0010477592668011182
47267, 900.1014242172241, 1.0079729557037354, 318693, 110947, 429639, 876, 0.47287806634919366, 99956, 1903.4535290806873, 1003.3521048634632, 0.0010464370714718951
47321, 901.1066813468933, 1.0052571296691895, 318698, 110939, 429637, 877, 0.47341830405378366, 99956, 1903.4048190171397, 1002.2981376702464, 0.001050445988111215
47375, 902.1146631240845, 1.007981777191162, 318672, 110924, 429596, 878, 0.4739585417583737, 99956, 1903.3619687014454, 1001.247305577361, 0.0010484226732457858
47429, 903.1220481395721, 1.007385015487671, 318688, 110917, 429605, 879, 0.4744987794629637, 99956, 1903.3179582921646, 1000.1959101525924, 0.001050085647084198
47483, 904.1303479671478, 1.0082998275756836, 318658, 110906, 429564, 880, 0.4750390171675537, 99956, 1903.2759737464826, 999.1456257793348, 0.0010500786521886463
47537, 905.1381442546844, 1.007796287536621, 318649, 110900, 429549, 881, 0.47557925487214375, 99956, 1903.2330257929873, 998.0948815383028, 0.001051642737476155
47591, 906.1442847251892, 1.0061404705047607, 318597, 110876, 429473, 882, 0.47611949257673375, 99956, 1903.1866975686792, 997.04241284349, 0.001054477599555237
47645, 907.1515696048737, 1.0072848796844482, 318581, 110855, 429436, 883, 0.4766597302813238, 99956, 1903.1428752529068, 995.9913056480332, 0.0010542251582448259
47699, 908.1566386222839, 1.0050690174102783, 318536, 110848, 429384, 884, 0.4771999679859138, 99956, 1903.0945086926145, 994.9378700703305, 0.0010576754754071382
47753, 909.1667923927307, 1.0101537704467773, 318501, 110832, 429333, 885, 0.4777402056905038, 99956, 1903.0568948633131, 993.8901024705824, 0.001053098521291651
47807, 910.1732721328735, 1.0064797401428223, 318468, 110827, 429295, 886, 0.47828044339509385, 99956, 1903.011684257818, 992.8384121249444, 0.0010581555677270371
47861, 911.1794247627258, 1.006152629852295, 318454, 110820, 429275, 887, 0.47882068109968384, 99956, 1902.965892513383, 991.7864677506573, 0.0010595323080174746
47915, 912.1831560134888, 1.0037312507629395, 318429, 110813, 429242, 888, 0.4793609188042739, 99956, 1902.9151527180275, 990.7319967045387, 0.0010632037040292364
47969, 913.188615322113, 1.0054593086242676, 318409, 110808, 429217, 889, 0.4799011565088639, 99956, 1902.8681280230385, 989.6795127009254, 0.0010623296785751135
48023, 914.1935606002808, 1.0049452781677246, 318376, 110797, 429173, 890, 0.48044139421345394, 99956, 1902.8201391700156, 988.6265785697349, 0.0010639142446396965
48077, 915.2002539634705, 1.0066933631896973, 318345, 110785, 429129, 891, 0.48098163191804394, 99956, 1902.7758925301632, 987.5756385666928, 0.00106303029457544
48131, 916.2068948745728, 1.006640911102295, 318315, 110775, 429091, 892, 0.48152186962263394, 99956, 1902.7316362444744, 986.5247413699017, 0.001064118185738483
48185, 917.2131145000458, 1.0062196254730225, 318275, 110763, 429038, 893, 0.482062107327224, 99956, 1902.6866052291496, 985.4734907291038, 0.001065610011299012
48239, 918.2234079837799, 1.0102934837341309, 318208, 110741, 428949, 894, 0.482602345031814, 99956, 1902.6501164706297, 984.4267084868497, 0.0010622124817173395
48293, 919.2322134971619, 1.008805513381958, 318138, 110726, 428865, 895, 0.48314258273640404, 99956, 1902.6106295389043, 983.3784160417424, 0.0010648760705798122
48347, 920.2427549362183, 1.0105414390563965, 318061, 110707, 428768, 896, 0.48368282044099403, 99956, 1902.574819790362, 982.3320648541437, 0.0010640371707673069
48401, 921.2517936229706, 1.0090386867523193, 318057, 110694, 428751, 897, 0.4842230581455841, 99956, 1902.5359865163455, 981.2841928933749, 0.001066718677176004
48455, 922.2614767551422, 1.0096831321716309, 318032, 110691, 428723, 898, 0.4847632958501741, 99956, 1902.4985691989887, 980.2370924438464, 0.0010670715549192522
48509, 923.2690978050232, 1.0076210498809814, 318043, 110676, 428719, 899, 0.4853035335547641, 99956, 1902.4569861303862, 979.187888325363, 0.0010703574947033
48563, 924.2806408405304, 1.0115430355072021, 318007, 110665, 428672, 900, 0.48584377125935413, 99956, 1902.4235680632592, 978.1429272227288, 0.0010671711885871238
48617, 925.2904839515686, 1.009843111038208, 318000, 110660, 428660, 901, 0.4863840089639441, 99956, 1902.386729207129, 977.0962452555605, 0.0010700705776610642
48671, 926.3029372692108, 1.012453317642212, 317970, 110648, 428618, 902, 0.4869242466685342, 99956, 1902.355332696703, 976.0523954274922, 0.0010683183290661757
48725, 927.3144130706787, 1.0114758014678955, 317912, 110643, 428555, 903, 0.4874644843731242, 99956, 1902.322000469836, 975.0075873991573, 0.0010704425635648107
48779, 928.324027299881, 1.0096142292022705, 317887, 110626, 428513, 904, 0.48800472207771417, 99956, 1902.2849273824168, 973.9609000825358, 0.0010735170988910303
48833, 929.3408854007721, 1.0168581008911133, 317848, 110606, 428455, 905, 0.4885449597823042, 99956, 1902.2627637277983, 972.9218783270262, 0.0010668002744479432
48887, 930.3575086593628, 1.0166232585906982, 317843, 110605, 428448, 906, 0.4890851974868942, 99956, 1902.240168870155, 971.8826602107922, 0.0010681413784434657
48941, 931.3733310699463, 1.015822410583496, 317826, 110597, 428423, 907, 0.48962543519148427, 99956, 1902.2159882394628, 970.8426571695165, 0.0010700911579697436
48995, 932.382693529129, 1.0093624591827393, 317829, 110589, 428419, 908, 0.49016567289607427, 99956, 1902.178681791971, 969.795988262842, 0.0010781035412330553
49049, 933.3906116485596, 1.007918119430542, 317803, 110586, 428389, 909, 0.4907059106006643, 99956, 1902.138514096993, 968.7479024484335, 0.001080728139828624
49103, 934.4015712738037, 1.0109596252441406, 317812, 110578, 428390, 910, 0.4912461483052543, 99956, 1902.104626158164, 967.7030548843602, 0.0010785546595069029
49157, 935.4066138267517, 1.005042552947998, 317827, 110568, 428396, 911, 0.4917863860098443, 99956, 1902.058780878955, 966.6521670522034, 0.0010859610568062505
49211, 936.4117748737335, 1.0051610469818115, 317787, 110564, 428351, 912, 0.49232662371443436, 99956, 1902.013276894981, 965.6015020212474, 0.0010869111628436512
49265, 937.4206252098083, 1.008850336074829, 317776, 110555, 428331, 913, 0.49286686141902436, 99956, 1901.97535803251, 964.5547328227017, 0.0010840592069860655
49319, 938.4300434589386, 1.009418249130249, 317755, 110540, 428294, 914, 0.4934070991236144, 99956, 1901.9386732087362, 963.5086297497976, 0.0010845450624069608
49373, 939.4399702548981, 1.0099267959594727, 317768, 110538, 428306, 915, 0.4939473368282044, 99956, 1901.9030981872397, 962.4631279323416, 0.0010850985504171629
49427, 940.4495675563812, 1.0095973014831543, 317759, 110530, 428289, 916, 0.4944875745327944, 99956, 1901.8669345634096, 961.4173670070284, 0.0010865464815882353
49481, 941.4541442394257, 1.0045766830444336, 317761, 110517, 428277, 917, 0.49502781223738446, 99956, 1901.820707778663, 960.3665635392374, 0.001092973253709939
49535, 942.4635066986084, 1.0093624591827393, 317717, 110507, 428224, 918, 0.49556804994197445, 99956, 1901.7842389334028, 959.3207322347944, 0.0010889917914143066
49589, 943.4701449871063, 1.0066382884979248, 317703, 110500, 428203, 919, 0.4961082876465645, 99956, 1901.7423584329426, 958.2722134458363, 0.001092980432639501
49643, 944.4813461303711, 1.0112011432647705, 317677, 110483, 428160, 920, 0.4966485253511545, 99956, 1901.7097563363893, 957.2284102060182, 0.0010892554591191983
49697, 945.4899487495422, 1.0086026191711426, 317644, 110477, 428121, 921, 0.49718876305574455, 99956, 1901.6719986560404, 956.1820499064982, 0.0010931145465008507
49751, 946.5012316703796, 1.0112829208374023, 317597, 110463, 428060, 922, 0.49772900076033455, 99956, 1901.639708002743, 955.1384763323633, 0.001091396323782523
49805, 947.5101735591888, 1.008941888809204, 317561, 110447, 428008, 923, 0.49826923846492455, 99956, 1901.602789042913, 954.0926154837241, 0.0010949834757523202
49859, 948.5217061042786, 1.0115325450897217, 317518, 110440, 427959, 924, 0.4988094761695146, 99956, 1901.571143732511, 953.0494376282325, 0.0010933716900877188
49913, 949.531412601471, 1.0097064971923828, 317472, 110428, 427900, 925, 0.4993497138741046, 99956, 1901.535910043328, 952.004497441857, 0.0010964176097474354
49967, 950.54274559021, 1.0113329887390137, 317460, 110428, 427888, 926, 0.49988995157869465, 99956, 1901.504006208398, 950.9612606181881, 0.0010958318227194397
50026, 951.6406235694885, 1.0978779792785645, 304252, 105168, 409420, 927, 0.5004802112929689, 99956, 1901.4550467659176, 949.8144231964291, 0.0012059770142619497
50080, 952.6494824886322, 1.0088589191436768, 297146, 104952, 402098, 928, 0.5010204489975589, 99956, 1901.418364050194, 948.7688815615618, 0.0011007851737486751
50134, 953.6592683792114, 1.0097858905792236, 304160, 104093, 408253, 929, 0.5015606867021489, 99956, 1901.383608531385, 947.7243401521737, 0.001100944001945825
50188, 954.6674284934998, 1.00816011428833, 304512, 104850, 409362, 930, 0.5021009244067389, 99956, 1901.3456898560667, 946.6782613625669, 0.0011037795963315666
50242, 955.6758189201355, 1.0083904266357422, 307400, 106067, 413467, 931, 0.502641162111329, 99956, 1901.30831089489, 945.6324919747544, 0.001104672443103638
50296, 956.6838991641998, 1.008080244064331, 309435, 106163, 415598, 932, 0.503181399815919, 99956, 1901.2703957542699, 944.58649659007, 0.001106133084006089
50350, 957.6903717517853, 1.0064725875854492, 307067, 105630, 412698, 933, 0.503721637520509, 99956, 1901.229370383743, 943.5389986319576, 0.0011089486901346701
50404, 958.6988832950592, 1.0085115432739258, 308747, 106718, 415466, 934, 0.504261875225099, 99956, 1901.1924763637994, 942.4935930687402, 0.0011079622196148442
50458, 959.7098543643951, 1.0109710693359375, 310595, 106963, 417558, 935, 0.504802112929689, 99956, 1901.1605335694535, 941.4506792050583, 0.0011065474305095302
50512, 960.7211678028107, 1.0113134384155273, 310804, 107151, 417955, 936, 0.5053423506342791, 99956, 1901.129336571463, 940.4081687686523, 0.0011073447175016238
50566, 961.7313425540924, 1.0101747512817383, 311631, 107121, 418752, 937, 0.5058825883388691, 99956, 1901.0959553125986, 939.3646127585062, 0.0011096841188784623
50620, 962.7418141365051, 1.0104715824127197, 310454, 106635, 417088, 938, 0.5064228260434591, 99956, 1901.0632314071217, 938.3214172706166, 0.0011105330919652934
50674, 963.7557246685028, 1.0139105319976807, 309561, 106287, 415848, 939, 0.5069630637480491, 99956, 1901.0373606773665, 937.2816360088636, 0.0011081290937358101
50728, 964.7651772499084, 1.0094525814056396, 308037, 106170, 414207, 940, 0.5075033014526391, 99956, 1901.0027609444855, 936.2375836945771, 0.0011139152568190314
50782, 965.775130033493, 1.0099527835845947, 308488, 106537, 415025, 941, 0.5080435391572292, 99956, 1900.9692193617389, 935.1940893282458, 0.0011145615007394083
50836, 966.7888219356537, 1.0136919021606445, 308590, 106421, 415011, 942, 0.5085837768618192, 99956, 1900.943101058309, 934.1542791226552, 0.0011118656730791932
50890, 967.8030021190643, 1.0141801834106445, 307985, 106746, 414731, 943, 0.5091240145664092, 99956, 1900.9179972452976, 933.1149951262332, 0.0011125399943552328
50944, 968.8146529197693, 1.011650800704956, 308228, 106552, 414780, 944, 0.5096642522709992, 99956, 1900.8879838106247, 932.0733308908555, 0.0011163299709237018
50998, 969.8273994922638, 1.0127465724945068, 307991, 106423, 414414, 945, 0.5102044899755892, 99956, 1900.8601816472947, 931.0327821550309, 0.0011163807624772204
51052, 970.8392705917358, 1.011871099472046, 307530, 106323, 413853, 946, 0.5107447276801793, 99956, 1900.8307241884263, 929.9914535966905, 0.0011184660500676014
51106, 971.8494424819946, 1.010171890258789, 306681, 106482, 413162, 947, 0.5112849653847693, 99956, 1900.7980055713665, 928.9485630893719, 0.001121397947567493
51160, 972.8600971698761, 1.0106546878814697, 306597, 106340, 412938, 948, 0.5118252030893593, 99956, 1900.7662993102451, 927.906202140369, 0.0011220868306597298
51214, 973.8697633743286, 1.0096662044525146, 305940, 106298, 412239, 949, 0.5123654407939493, 99956, 1900.732730656547, 926.8629672822183, 0.0011242891315355052
51268, 974.8783285617828, 1.0085651874542236, 305809, 106168, 411977, 950, 0.5129056784985394, 99956, 1900.6970860911592, 925.8187575293764, 0.001126606402134911
51322, 975.8859987258911, 1.0076701641082764, 305788, 106094, 411882, 951, 0.5134459162031294, 99956, 1900.6597733651292, 924.7737746392381, 0.0011287121606035067
51376, 976.892171382904, 1.0061726570129395, 306155, 106006, 412161, 952, 0.5139861539077194, 99956, 1900.6196255595912, 923.7274541766872, 0.0011314339693068165
51430, 977.9017627239227, 1.0095913410186768, 306596, 106079, 412676, 953, 0.5145263916123094, 99956, 1900.5862063937861, 922.6844436698634, 0.0011291323020743427
51484, 978.9109966754913, 1.0092339515686035, 307069, 106180, 413249, 954, 0.5150666293168994, 99956, 1900.552163462346, 921.6411667868547, 0.0011306973799831699
51538, 979.919759273529, 1.0087625980377197, 306651, 106096, 412747, 955, 0.5156068670214895, 99956, 1900.5172776969393, 920.5975184234103, 0.0011323803678202626
51592, 980.9288358688354, 1.0090765953063965, 306752, 106043, 412795, 956, 0.5161471047260795, 99956, 1900.4830733079802, 919.5542374391448, 0.001133265040788034
51646, 981.9390511512756, 1.0102152824401855, 307025, 105903, 412928, 957, 0.5166873424306695, 99956, 1900.451144268228, 918.5120931169524, 0.0011333146863578003
51700, 982.9500086307526, 1.0109574794769287, 307927, 106133, 414060, 958, 0.5172275801352595, 99956, 1900.4207168799906, 917.470708249238, 0.001133773714595887
51754, 983.9577000141144, 1.0076913833618164, 308276, 106224, 414500, 959, 0.5177678178398495, 99956, 1900.3840449551885, 916.4263449410741, 0.001138306976749992
51808, 984.9672448635101, 1.009544849395752, 307890, 106155, 414046, 960, 0.5183080555444396, 99956, 1900.351025470526, 915.383780607016, 0.0011376411643045925
51862, 985.9736692905426, 1.0064244270324707, 307628, 106234, 413862, 961, 0.5188482932490296, 99956, 1900.3120606148138, 914.3383913242712, 0.0011420229469780718
51916, 986.9827034473419, 1.0090341567993164, 308064, 106304, 414369, 962, 0.5193885309536196, 99956, 1900.2782014365996, 913.2954979892577, 0.0011405988689844326
51970, 987.9935703277588, 1.0108668804168701, 308120, 106662, 414782, 963, 0.5199287686582096, 99956, 1900.2479375732435, 912.2543672454847, 0.0011399713959667768
52024, 989.0019917488098, 1.0084214210510254, 308600, 106678, 415278, 964, 0.5204690063627996, 99956, 1900.2130379679388, 911.211046219129, 0.0011436733698584334
52078, 990.011932849884, 1.0099411010742188, 308973, 106677, 415650, 965, 0.5210092440673897, 99956, 1900.1811275383657, 910.1691946884816, 0.0011433701720038325
52132, 991.0202279090881, 1.0082950592041016, 308736, 106681, 415417, 966, 0.5215494817719797, 99956, 1900.1461271556973, 909.1258992466092, 0.0011462653844591664
52186, 992.0308110713959, 1.0105831623077393, 308559, 106637, 415196, 967, 0.5220897194765697, 99956, 1900.1155817930564, 908.0847707216606, 0.0011451972997484905
52240, 993.0418817996979, 1.011070728302002, 308512, 106559, 415071, 968, 0.5226299571811597, 99956, 1900.0860324879518, 907.0441506882539, 0.0011459503197919219
52294, 994.0517065525055, 1.0098247528076172, 308656, 106435, 415091, 969, 0.5231701948857498, 99956, 1900.0541626221407, 906.0024560696352, 0.0011484497395505278
52348, 995.0611083507538, 1.009401798248291, 308207, 106275, 414482, 970, 0.5237104325903398, 99956, 1900.021550896079, 904.9604425453251, 0.0011501221849116172
52402, 996.0689113140106, 1.007802963256836, 308603, 106416, 415019, 971, 0.5242506702949298, 99956, 1899.98595662958, 903.9170453155693, 0.0011529755121904017
52456, 997.0800278186798, 1.0111165046691895, 308440, 106340, 414780, 972, 0.5247909079995198, 99956, 1899.9567496691316, 902.8767218504518, 0.0011509059050373027
52510, 998.0903351306915, 1.0103073120117188, 308960, 106313, 415273, 973, 0.5253311457041098, 99956, 1899.9260624323636, 901.835727301672, 0.0011529752884161804
52564, 999.0990557670593, 1.0087206363677979, 308718, 106279, 414997, 974, 0.5258713834086999, 99956, 1899.892421015375, 900.7933652483157, 0.0011558225315325688
52618, 1000.1121621131897, 1.013106346130371, 308529, 106278, 414807, 975, 0.5264116211132899, 99956, 1899.8671799799686, 899.7550178667789, 0.0011527031854309255
52672, 1001.1292908191681, 1.0171287059783936, 308565, 106270, 414835, 976, 0.5269518588178799, 99956, 1899.8496239580948, 898.7203331389267, 0.001149962720191744
52726, 1002.1451122760773, 1.0158214569091797, 308237, 106288, 414525, 977, 0.5274920965224699, 99956, 1899.829625662246, 897.6845133861686, 0.0011525495914176398
52780, 1003.1568319797516, 1.0117197036743164, 308589, 106379, 414968, 978, 0.5280323342270599, 99956, 1899.801900291172, 896.6450683114203, 0.0011579180204718265
52834, 1004.1657474040985, 1.0089154243469238, 308534, 106447, 414980, 979, 0.52857257193165, 99956, 1899.768926212743, 895.6031788086445, 0.0011619865424987719
52888, 1005.1751575469971, 1.0094101428985596, 308521, 106572, 415093, 980, 0.52911280963624, 99956, 1899.7369544654296, 894.5617969184325, 0.001162771543081531
52942, 1006.1873025894165, 1.0121450424194336, 308369, 106524, 414893, 981, 0.52965304734083, 99956, 1899.7102115074556, 893.5229089180391, 0.0011613373206548205
52996, 1007.1973333358765, 1.010030746459961, 308247, 106480, 414727, 982, 0.53019328504542, 99956, 1899.6795352653196, 892.4822019294431, 0.0011647233419634917
53050, 1008.2069256305695, 1.0095922946929932, 308675, 106516, 415192, 983, 0.53073352275001, 99956, 1899.6480953502207, 891.4411697196513, 0.0011664459050738651
53104, 1009.216824054718, 1.0098984241485596, 308864, 106559, 415423, 984, 0.5312737604546001, 99956, 1899.6172955938043, 890.4004715390863, 0.0011674333830602457
53158, 1010.2256462574005, 1.0088222026824951, 308843, 106552, 415396, 985, 0.5318139981591901, 99956, 1899.5845347323964, 889.3588884749959, 0.0011697916806917563
53212, 1011.2353279590607, 1.0096817016601562, 308753, 106552, 415305, 986, 0.5323542358637801, 99956, 1899.5534548875416, 888.318126928481, 0.001170237977043742
53266, 1012.2427639961243, 1.0074360370635986, 308680, 106645, 415326, 987, 0.53289447356837, 99956, 1899.5182239701987, 887.2754599740745, 0.0011737539996079516
53320, 1013.2498257160187, 1.0070617198944092, 308874, 106637, 415511, 988, 0.53343471127296, 99956, 1899.482362701995, 886.2325369859764, 0.001175421878712335
53374, 1014.2580289840698, 1.0082032680511475, 308849, 106626, 415475, 989, 0.5339749489775502, 99956, 1899.4487118284499, 885.19068284438, 0.0011755990647100978
53428, 1015.2665038108826, 1.0084748268127441, 308829, 106604, 415434, 990, 0.5345151866821402, 99956, 1899.415637024043, 884.1491332131604, 0.001176638719098122
53482, 1016.2737927436829, 1.007288932800293, 308805, 106601, 415406, 991, 0.5350554243867301, 99956, 1899.380412615227, 883.1066198715441, 0.0011791148149720154
53536, 1017.2796568870544, 1.005864143371582, 309086, 106566, 415652, 992, 0.5355956620913201, 99956, 1899.34259906983, 882.0629421827755, 0.0011818252352365777
53590, 1018.2864365577698, 1.006779670715332, 308878, 106546, 415424, 993, 0.5361358997959103, 99956, 1899.306569370562, 881.0201328127923, 0.001182239180576583
53644, 1019.2922782897949, 1.0058417320251465, 308966, 106537, 415504, 994, 0.5366761375005002, 99956, 1899.2688645279013, 879.9765862381064, 0.0011844752870223685
53698, 1020.299947977066, 1.0076696872711182, 308925, 106465, 415390, 995, 0.5372163752050902, 99956, 1899.2346381614886, 878.9346901844226, 0.00118400429054355
53752, 1021.3026955127716, 1.0027475357055664, 308931, 106458, 415389, 996, 0.5377566129096802, 99956, 1899.1913274422272, 877.8886319294556, 0.0011901433253789229
53806, 1022.3061838150024, 1.003488302230835, 308865, 106475, 415340, 997, 0.5382968506142702, 99956, 1899.149479786871, 876.8432959718687, 0.0011907386877644255
53860, 1023.3117651939392, 1.0055813789367676, 308766, 106417, 415183, 998, 0.5388370883188603, 99956, 1899.1116004776343, 875.7998352836951, 0.0011900195770067068
53914, 1024.31653881073, 1.0047736167907715, 308789, 106411, 415200, 999, 0.5393773260234503, 99956, 1899.0722994651726, 874.7557606544426, 0.0011921384170097138
53968, 1025.3206622600555, 1.0041234493255615, 308765, 106437, 415202, 1000, 0.5399175637280403, 99956, 1899.0318729036858, 873.7112106436302, 0.0011941047522006087
54022, 1026.328069448471, 1.0074071884155273, 308692, 106410, 415102, 1001, 0.5404578014326303, 99956, 1898.9976030097253, 872.6695335612542, 0.001192244153086608
54076, 1027.3421068191528, 1.0140373706817627, 308799, 106358, 415157, 1002, 0.5409980391372203, 99956, 1898.9756570237305, 871.6335502045777, 0.0011871428035865605
54130, 1028.3524332046509, 1.0103263854980469, 308723, 106294, 415018, 1003, 0.5415382768418104, 99956, 1898.946902150454, 870.5944689458031, 0.0011921079202730223
54184, 1029.3560705184937, 1.0036373138427734, 308616, 106280, 414896, 1004, 0.5420785145464004, 99956, 1898.905864918547, 869.5497944000533, 0.0011999554132416934
54238, 1030.3598759174347, 1.00380539894104, 308523, 106193, 414715, 1005, 0.5426187522509904, 99956, 1898.8652191674307, 868.505343249996, 0.0012011401265156207
54292, 1031.3615400791168, 1.001664161682129, 308658, 106206, 414864, 1006, 0.5431589899555804, 99956, 1898.8207120781738, 867.4591719990569, 0.001204565129126589
54346, 1032.3649725914001, 1.0034325122833252, 308406, 106192, 414598, 1007, 0.5436992276601704, 99956, 1898.779545879108, 866.4145732877078, 0.0012042050451110953
54400, 1033.368548154831, 1.0035755634307861, 308331, 106197, 414528, 1008, 0.5442394653647605, 99956, 1898.7387242530197, 865.3701760981887, 0.001205424310392167
54454, 1034.3736970424652, 1.0051488876342773, 308160, 106147, 414306, 1009, 0.5447797030693505, 99956, 1898.7008715902716, 864.3271745478064, 0.001205266346345657
54508, 1035.377337217331, 1.0036401748657227, 308026, 106155, 414181, 1010, 0.5453199407739405, 99956, 1898.6603272711443, 863.2829900538134, 0.00120808939570749
54562, 1036.3826854228973, 1.0053482055664062, 308027, 106156, 414183, 1011, 0.5458601784785305, 99956, 1898.6229922680827, 862.2403068451854, 0.0012078115990249438
54616, 1037.389172077179, 1.0064866542816162, 307954, 106166, 414121, 1012, 0.5464004161831205, 99956, 1898.587814635757, 861.1986425585781, 0.0012080904573095186
54670, 1038.393722295761, 1.0045502185821533, 307696, 106132, 413828, 1013, 0.5469406538877106, 99956, 1898.5491660105192, 860.1554437147581, 0.0012113335904950784
54724, 1039.3972959518433, 1.0035736560821533, 307739, 106159, 413898, 1014, 0.5474808915923006, 99956, 1898.508809921834, 859.1115139699907, 0.001213652430378187
54778, 1040.4015815258026, 1.0042855739593506, 307638, 106113, 413751, 1015, 0.5480211292968906, 99956, 1898.469832469114, 858.0682509433113, 0.0012143511170725763
54832, 1041.4028806686401, 1.0012991428375244, 307728, 106137, 413865, 1016, 0.5485613670014806, 99956, 1898.4254876735229, 857.0226070048827, 0.001218602293324711
54886, 1042.407948732376, 1.005068063735962, 307942, 106086, 414028, 1017, 0.5491016047060707, 99956, 1898.3880939309363, 855.9801451985602, 0.0012163760883341368
54940, 1043.4126484394073, 1.00469970703125, 308008, 106086, 414093, 1018, 0.5496418424106607, 99956, 1898.350103520375, 854.9374550809675, 0.001218124185988878
54994, 1044.4146678447723, 1.0020194053649902, 307930, 106079, 414009, 1019, 0.5501820801152507, 99956, 1898.3073160543343, 853.8926482095619, 0.0012220857387826856
55048, 1045.416949748993, 1.002281904220581, 307837, 106062, 413899, 1020, 0.5507223178198407, 99956, 1898.265089178723, 852.84813942973, 0.0012232319624978505
55102, 1046.4225447177887, 1.0055949687957764, 307793, 106044, 413837, 1021, 0.5512625555244307, 99956, 1898.2289550254309, 851.8064103076422, 0.0012214708268982744
55156, 1047.4290211200714, 1.0064764022827148, 307869, 106069, 413937, 1022, 0.5518027932290208, 99956, 1898.1944889962624, 850.765467876191, 0.0012220410868652998
55210, 1048.4384186267853, 1.0093975067138672, 308004, 106071, 414075, 1023, 0.5523430309336108, 99956, 1898.1653789577783, 849.726960330993, 0.001220674303801239
55264, 1049.4485456943512, 1.010127067565918, 307905, 106059, 413964, 1024, 0.5528832686382008, 99956, 1898.1376453645153, 848.6890996701641, 0.0012214048856643567
55318, 1050.4624638557434, 1.013918161392212, 307939, 106029, 413969, 1025, 0.5534235063427908, 99956, 1898.1168161749285, 847.6543523191851, 0.0012192301649462944
55372, 1051.476774930954, 1.0143110752105713, 307933, 106003, 413936, 1026, 0.5539637440473808, 99956, 1898.096736888652, 846.619961957698, 0.0012202973519300775
55426, 1052.480311870575, 1.0035369396209717, 307886, 105967, 413854, 1027, 0.5545039817519709, 99956, 1898.0572665055242, 845.5769546349493, 0.001231966371708193
